user_id,session_count,avg_session_duration,pageviews_per_session,days_since_last_visit,feature_usage_rate,clicks_on_premium_content,referral_source,state,device_type,number_of_visits_last_week,number_of_visits_last_30_days,messages_sent_count,messages_received_count,posts_count,reactions_count,community_sessions_count,number_of_trainings_watched,number_of_trainings_finished,daily_steps,daily_workout_minutes,subscription_status
219,16,54.16701831644131,2,23,0.6711777516377903,3,referral,California,desktop,0,12,4,2,3,7,12,8,4,4956,33,0
220,19,36.50067336972265,5,15,0.06462479640413854,6,organic,Texas,tablet,3,11,7,2,1,9,6,4,4,5044,34,1
221,16,55.36902314249047,4,25,0.010549400794584218,5,referral,Texas,desktop,2,7,4,3,2,17,5,9,5,5080,18,0
222,23,55.82164717349577,0,26,0.7421858020970679,1,organic,Texas,desktop,5,12,7,4,1,13,11,10,7,5082,30,1
223,17,16.475400879735,5,28,0.0347321380593566,5,organic,California,desktop,0,10,4,3,0,10,12,11,4,4950,19,0
224,10,16.62663423441593,1,29,0.22312146391370957,4,referral,Texas,mobile,2,14,4,3,0,9,9,10,4,5089,44,0
225,16,43.519618709878586,7,28,0.8666161751755521,3,organic,Florida,mobile,3,8,4,3,1,10,8,6,6,4996,24,1
226,16,47.78374231795171,5,28,0.5495434067943599,3,referral,Illinois,desktop,3,8,5,5,3,9,14,11,4,5035,26,0
227,12,24.420017411618403,2,26,0.7755292132900308,1,ad,California,desktop,1,5,4,3,5,11,8,4,4,4896,34,0
228,17,21.298240888592826,2,7,0.49503838228923236,1,referral,New York,tablet,2,7,4,6,2,9,10,9,2,4919,37,0
229,17,32.103190364867224,3,17,0.3626344657068742,5,organic,Florida,desktop,2,7,3,5,1,8,7,8,4,4835,36,1
230,14,40.51147015647744,5,8,0.05770168253522978,7,organic,New York,desktop,3,12,4,2,2,5,6,8,5,5017,36,0
231,12,38.381364954040805,6,0,0.8425300404318764,5,ad,Illinois,tablet,5,5,7,3,3,14,11,7,2,4997,29,0
232,15,28.45317235511957,5,11,0.3164912374173574,6,organic,California,tablet,3,9,7,4,1,6,5,7,7,4940,30,0
233,11,26.856147579517685,5,10,0.959698920299505,7,ad,New York,mobile,1,16,3,4,1,13,6,7,5,4947,32,0
234,16,32.20169096846696,10,22,0.7196425003037946,4,organic,New York,mobile,8,12,4,5,3,11,10,6,6,5027,30,1
235,14,55.93444186568015,2,22,0.47206209146733424,1,ad,New York,desktop,2,11,1,4,3,12,13,8,2,4943,30,0
236,17,29.491629680203026,3,1,0.6782084832054615,2,ad,California,tablet,1,8,4,1,1,14,7,7,5,5054,22,0
237,10,51.37342322809854,3,18,0.24152397544621618,4,ad,Illinois,tablet,3,10,6,2,2,14,9,4,4,5100,17,0
238,5,50.237496453208564,7,22,0.870479415078579,1,organic,Florida,desktop,1,7,6,4,2,7,4,11,8,5002,32,1
239,12,45.61479226461523,3,12,0.08118790086742356,2,organic,California,desktop,6,9,4,3,1,12,10,5,5,5059,32,0
240,16,28.507321619588264,7,7,0.01750629527514802,2,organic,California,mobile,1,9,11,5,4,12,15,3,3,4953,34,0
241,14,58.09834742730634,1,5,0.8162379643801708,2,ad,California,desktop,6,16,5,9,0,6,6,10,8,4964,33,1
242,14,37.95458103125996,5,26,0.8408145456640285,1,ad,Illinois,desktop,3,12,6,4,1,9,10,9,6,4970,29,0
243,22,39.7373357812919,2,11,0.378048102005511,2,organic,Florida,desktop,5,14,3,5,3,7,13,5,3,4849,31,0
244,13,35.996359259322816,7,9,0.7007751586820142,3,ad,California,tablet,6,8,3,6,4,6,7,4,4,4974,37,1
245,13,21.057293249891416,5,27,0.34303318311493225,3,ad,Texas,mobile,1,12,7,4,1,5,6,4,4,4982,39,0
246,16,22.286303470331305,1,16,0.22519361034650287,3,referral,Florida,desktop,2,14,3,4,1,7,5,2,2,4984,28,0
247,17,24.49941596547678,4,27,0.8757072664260593,2,ad,Florida,mobile,4,14,5,4,1,15,8,10,8,4954,36,0
248,13,39.26793643081109,4,29,0.3488164942662141,3,referral,Texas,desktop,0,10,8,7,1,11,10,10,7,5129,36,0
249,12,18.84652420391953,1,2,0.055760281865129935,1,ad,New York,mobile,6,8,6,2,4,7,9,11,2,4981,30,0
250,18,20.981720264604675,0,1,0.877208905465424,4,organic,California,desktop,2,8,7,8,1,15,9,8,8,4876,35,0
251,16,29.653221355372544,3,18,0.5651600883387107,1,referral,Illinois,tablet,5,6,3,3,2,14,9,8,3,4953,34,0
252,11,26.14892783068869,0,17,0.774263148365136,1,ad,California,mobile,4,12,11,4,2,8,7,5,3,5039,31,0
253,12,20.499004727270535,3,27,0.10395997695241321,2,ad,Texas,tablet,7,10,2,4,3,6,6,6,1,4960,36,0
254,19,23.613859920574953,2,24,0.9933227683297999,3,ad,Illinois,desktop,6,7,1,2,1,13,7,8,2,5027,29,1
255,18,28.019364849295478,4,18,0.8045648440191272,5,organic,Illinois,mobile,7,12,4,2,3,5,5,4,2,5136,32,0
256,14,28.796011313950544,2,3,0.4856256054393546,2,ad,Illinois,mobile,4,20,6,2,1,5,7,13,6,4997,37,1
257,20,34.45445505757545,7,29,0.33552507087611183,2,organic,Texas,tablet,5,5,3,3,0,14,7,8,7,5009,33,0
258,13,33.62209144199109,5,3,0.19564275894443683,2,organic,New York,tablet,4,4,6,1,4,7,11,6,6,5108,26,0
259,14,39.283078464610895,2,7,0.8909754971903625,5,referral,California,tablet,5,10,6,4,3,6,9,8,3,5044,30,0
260,16,15.65664015371267,5,11,0.10972586623929304,1,organic,Illinois,desktop,5,10,5,11,7,8,7,6,6,5148,29,0
261,11,25.29634703237518,4,15,0.25075782308510286,3,referral,Illinois,mobile,5,8,1,5,2,11,7,8,4,4925,30,0
262,18,31.606767023354976,4,7,0.6175191000764472,1,organic,California,desktop,3,6,4,1,2,8,6,8,4,4956,20,0
263,7,54.49761872086824,6,7,0.7875523197546981,3,ad,Florida,desktop,3,9,7,4,1,11,6,7,2,5099,31,1
264,13,54.511160267880356,2,20,0.5247415071407913,3,ad,Florida,desktop,5,12,8,3,3,6,6,6,6,5068,21,0
265,11,24.790668036668695,2,0,0.1546603251493095,3,ad,Texas,mobile,3,5,7,5,2,13,5,6,6,4970,23,0
266,18,33.113001128402345,4,2,0.48794074043398816,6,referral,Texas,mobile,5,11,7,7,1,14,10,7,3,4983,30,0
267,9,47.3215672689738,1,6,0.3813564259714981,2,referral,California,desktop,0,12,6,4,2,16,5,8,5,5090,36,0
268,14,32.739637804377104,7,12,0.6803416601599362,3,ad,Illinois,desktop,4,10,4,6,1,12,3,10,3,5070,36,0
269,15,20.86544962504314,7,27,0.8379720637553468,5,ad,Illinois,desktop,3,9,7,2,1,16,6,12,6,4911,36,0
270,11,48.505860229285666,2,1,0.22362105956895084,3,referral,New York,mobile,5,15,5,10,1,9,10,6,4,4948,31,1
271,15,37.804437746003245,4,5,0.969311482532451,1,ad,Texas,mobile,1,14,7,2,0,7,9,8,5,4906,31,0
272,11,54.39300096253239,3,3,0.7848741028164041,1,referral,New York,desktop,4,13,7,4,0,18,8,5,2,4906,27,0
273,17,52.09501398051792,5,1,0.221688364367861,2,referral,Florida,tablet,2,8,12,2,2,6,9,6,4,5091,27,1
274,17,33.12648517162519,6,29,0.9246702106966389,3,organic,Texas,tablet,0,4,4,3,3,9,5,4,4,5011,27,0
275,14,41.11881862277096,4,23,0.34808480145728804,4,referral,California,desktop,2,6,6,7,1,5,7,7,7,5010,31,0
276,6,44.74961791696605,5,25,0.011810599966063151,2,referral,California,tablet,2,6,8,3,3,11,5,12,6,4960,42,0
277,10,45.52759452183396,3,23,0.7935625189554782,1,organic,Texas,mobile,1,14,6,4,2,10,9,9,7,5036,30,0
278,14,30.2005728108276,2,25,0.6262859444842265,3,organic,Florida,mobile,3,10,5,6,2,14,6,5,5,5030,32,0
279,12,38.35070767635409,4,15,0.4233053338220125,3,referral,Illinois,tablet,8,8,4,5,1,10,6,5,3,5070,25,0
280,11,35.685798227240824,3,18,0.4632621393599333,0,ad,Texas,mobile,4,11,4,5,5,3,7,9,6,4921,44,0
281,19,54.1622478218433,5,14,0.6207531265434586,4,referral,California,tablet,4,13,5,4,1,16,4,7,6,5093,35,1
282,14,25.19759325028417,3,9,0.8913581839643075,5,organic,Florida,tablet,2,10,4,4,0,7,7,15,2,4929,37,0
283,13,36.92725969607082,2,19,0.22604888995084593,3,ad,Florida,tablet,4,15,9,3,3,9,6,8,5,4967,36,0
284,17,50.82237686517824,1,12,0.4565632277271984,3,organic,Texas,mobile,4,4,3,2,3,9,8,9,5,5058,24,0
285,16,57.56742281407589,3,25,0.010411420469013,2,referral,Illinois,desktop,3,4,7,2,3,7,6,4,4,4944,29,0
286,14,17.729492014005,4,16,0.08822108912034543,2,organic,Texas,mobile,3,13,8,5,1,9,11,13,1,4967,24,1
287,10,28.49015203315222,4,26,0.727952621608081,2,ad,Illinois,mobile,1,7,2,3,3,14,5,7,4,5122,37,0
288,15,39.10757026670143,5,16,0.8383440943586974,2,ad,Florida,desktop,3,10,2,3,2,11,6,7,3,5076,31,0
289,19,43.576711214611635,3,25,0.6291564744641809,2,organic,Florida,desktop,4,7,7,4,2,8,12,14,6,4972,26,0
290,17,59.69491962043466,3,27,0.7571252297459277,4,organic,Florida,mobile,2,12,6,2,1,12,7,9,4,4916,30,0
291,16,35.571198234990995,5,24,0.6853852404341709,4,ad,Illinois,tablet,3,9,7,5,1,5,8,8,4,5037,25,1
292,16,41.25422649840122,7,25,0.6511436115690294,3,ad,California,tablet,4,10,4,3,2,6,10,7,7,5056,36,0
293,18,18.312623649472453,4,22,0.09821324904588624,6,ad,California,desktop,2,8,3,8,2,8,11,6,4,5031,30,1
294,15,30.05772836940289,0,18,0.9748725122723396,3,organic,New York,desktop,3,9,7,3,3,15,9,9,9,4977,31,0
295,18,54.861760905819416,3,7,0.4785625566604278,3,ad,Florida,desktop,5,11,4,4,4,6,5,6,4,4975,26,0
296,15,38.30015844593885,7,0,0.3935670219837458,3,organic,Illinois,desktop,0,15,4,1,2,6,8,9,4,4972,19,0
297,24,16.237149723852447,3,10,0.3447019019648808,2,referral,New York,mobile,1,9,3,4,3,10,2,7,3,4918,28,0
298,29,45.54818814873404,3,22,0.028172482546739763,2,organic,Illinois,mobile,4,9,9,4,3,9,8,9,9,4973,29,0
299,15,32.94269859884491,5,28,0.5475058605515573,3,ad,New York,mobile,0,5,9,3,4,8,10,2,2,5016,35,0
300,16,56.18272055823229,4,22,0.0407285518733691,3,organic,Texas,desktop,4,12,2,6,5,10,10,7,4,5104,27,0
301,12,42.927184406736046,1,12,0.6475888841808988,2,organic,Illinois,tablet,1,11,3,3,0,8,10,7,7,5031,32,0
302,17,51.3300938308145,1,22,0.39601257167298043,2,ad,Florida,mobile,2,11,7,2,1,6,12,7,7,5041,29,0
303,18,45.31996977299665,6,5,0.7094589205211647,4,organic,New York,tablet,5,11,7,4,1,8,11,11,5,4932,28,0
304,17,48.40980683614284,5,28,0.5906087033592886,2,ad,Florida,mobile,3,4,9,0,3,13,8,7,4,5056,26,0
305,22,24.99531618922921,4,15,0.8000663517652672,2,organic,California,desktop,2,12,6,3,3,13,10,8,6,4872,27,1
306,21,35.2360641764759,1,26,0.3782923645568771,3,referral,Illinois,desktop,2,16,7,3,2,12,6,5,5,5008,25,0
307,13,32.994347204284765,5,19,0.641855721032516,2,organic,Florida,tablet,5,8,3,4,2,5,11,9,5,4995,27,1
308,14,20.867091885625904,3,4,0.0073157084280689455,5,ad,Illinois,desktop,3,14,6,1,3,12,3,5,4,5008,38,0
309,10,44.99459990767639,5,22,0.5986253986954233,4,referral,Illinois,tablet,5,10,3,3,2,12,9,9,6,5023,26,0
310,16,30.30192581123594,7,25,0.25122279867039665,4,referral,Texas,desktop,6,6,4,3,1,9,7,5,5,5082,30,0
311,14,18.791080863594136,3,20,0.5008575763259028,4,organic,Illinois,desktop,7,13,13,5,1,11,10,9,6,5055,32,1
312,9,57.63855836449831,1,26,0.669640250459799,1,organic,New York,mobile,3,7,5,4,1,9,8,11,8,4983,20,0
313,20,26.82936223343576,8,21,0.673528401695421,5,referral,New York,mobile,4,6,2,5,3,14,8,11,1,5031,29,0
314,16,57.92425114219885,3,26,0.9429490430724133,0,ad,Illinois,mobile,3,10,6,2,0,13,11,9,7,4982,34,1
315,21,49.68541634386646,7,25,0.21710727543389374,4,ad,New York,mobile,1,5,4,5,3,7,9,13,8,5115,37,0
316,17,45.16007801452763,1,26,0.42247558909639216,4,ad,Illinois,tablet,2,8,7,2,4,15,7,9,3,4922,20,0
317,25,40.88567746841743,6,12,0.982724131258202,1,referral,Florida,desktop,1,13,3,3,2,8,11,6,6,5037,24,0
318,22,56.264091076492676,2,15,0.16498476519763183,3,organic,Illinois,desktop,2,10,6,6,1,11,7,7,0,4940,25,0
319,17,16.17277800502122,4,27,0.7151365301168986,4,ad,Florida,mobile,1,6,5,7,0,10,7,4,4,4883,32,0
320,10,47.21554030443345,3,22,0.45229248802874755,1,ad,Illinois,desktop,1,3,3,5,1,9,6,7,5,5020,25,0
321,9,31.19841739703297,1,16,0.9007969787368265,2,ad,Florida,mobile,3,11,4,5,4,6,6,8,7,4994,26,0
322,18,40.82942574020234,4,3,0.8081753537196822,6,ad,Texas,mobile,2,9,6,4,0,12,12,13,3,5038,26,1
323,14,57.8863509206281,6,18,0.6725438035955872,0,referral,California,mobile,6,6,6,0,3,9,6,9,4,5155,29,0
324,18,50.68530167007066,5,8,0.15382591207342555,3,referral,Texas,desktop,3,15,7,2,3,17,16,12,6,5101,31,0
325,12,22.393738095360252,1,8,0.5787024670328672,3,referral,Illinois,tablet,3,20,6,5,3,13,4,13,6,4994,15,1
326,20,33.46468434314973,4,18,0.2611354836898737,5,referral,Illinois,tablet,3,6,6,4,7,7,10,9,8,4934,35,0
327,19,51.380630926061066,11,23,0.8692947509734367,2,organic,Illinois,desktop,4,11,4,1,0,15,7,9,2,5074,27,1
328,16,17.016977162841364,3,29,0.6787135882346934,3,referral,Illinois,tablet,3,10,5,0,3,11,6,11,4,4991,28,1
329,15,57.51030577213607,4,17,0.45703385472338187,2,referral,Texas,mobile,8,8,8,2,0,9,7,9,3,4933,36,0
330,17,39.49865839042217,4,12,0.621710394607235,4,organic,Florida,desktop,5,12,4,1,2,12,16,6,4,5011,28,0
331,13,34.0409696320394,4,12,0.3621344626119295,2,ad,Florida,desktop,6,8,4,8,1,11,6,7,5,4980,35,0
332,9,58.147838553518845,5,3,0.9219865795207081,3,organic,California,desktop,4,8,7,1,4,6,8,12,2,5000,26,1
333,13,58.61171359539829,3,6,0.9128599305298684,1,organic,Illinois,tablet,7,7,5,2,2,9,9,7,5,4833,26,0
334,12,35.57546677029191,3,17,0.7461730373708872,2,organic,Florida,tablet,5,8,6,6,1,10,7,6,5,5026,30,1
335,11,40.10417422795221,6,6,0.1102310148617871,2,referral,California,mobile,2,12,4,7,1,12,6,6,6,4993,28,0
336,15,18.461036488932024,2,27,0.5340518745465281,2,organic,New York,mobile,3,4,4,4,3,11,8,4,4,4988,32,0
337,13,31.902354669208243,2,15,0.4753040679802075,5,organic,California,tablet,1,10,5,2,1,11,5,9,3,4998,29,0
338,19,40.38650325616425,5,7,0.4519552537219551,3,organic,Texas,mobile,3,7,9,1,0,8,9,10,2,5080,28,0
339,14,32.49258842339316,2,7,0.20732219329770463,3,referral,New York,tablet,7,8,5,1,2,10,8,11,3,5080,27,0
340,10,48.2822892842215,4,12,0.020680069620911068,4,ad,New York,mobile,2,12,5,5,3,8,8,5,2,5161,32,0
341,11,37.950623681262655,7,24,0.9299779470167913,2,ad,Illinois,tablet,4,9,3,3,2,6,7,9,5,4881,26,0
342,22,17.679548353441174,6,16,0.7586859533126116,6,referral,Illinois,tablet,1,8,7,1,2,11,11,12,2,5122,32,1
343,19,57.4047867865173,3,29,0.8228855763641655,4,organic,Texas,tablet,3,10,5,5,1,7,11,10,10,4977,27,1
344,15,50.857783659834425,8,2,0.3468396393302916,4,referral,California,mobile,4,7,8,3,3,7,9,5,5,4991,22,0
345,17,35.227572246201014,1,20,0.23320077406579198,2,ad,New York,desktop,0,12,6,2,1,12,10,9,9,4982,25,0
346,10,15.02045727827792,0,11,0.3229021162864123,7,ad,California,tablet,6,9,7,5,1,9,8,7,7,5036,30,0
347,20,44.798476014243604,6,17,0.7206196070290017,1,ad,New York,tablet,4,7,7,3,1,9,7,5,5,4947,38,0
348,19,15.918816120818315,5,11,0.6422648984362911,2,referral,New York,mobile,0,7,7,5,0,12,9,7,5,5018,35,1
349,16,28.0770927470089,5,12,0.9459674491685591,2,organic,California,desktop,2,13,4,3,4,11,8,18,2,5102,31,0
350,13,51.11824469059124,1,29,0.032667449717891484,2,ad,Illinois,desktop,2,18,6,2,2,12,10,8,3,5060,26,0
351,9,50.746340026595846,5,29,0.11028325747444989,2,referral,California,desktop,5,9,3,1,1,7,6,10,5,5051,29,0
352,19,42.69560945755606,4,16,0.6858968829901487,2,referral,Florida,mobile,5,12,3,8,3,12,7,5,5,5081,27,1
353,13,31.340836057018894,2,0,0.2870896629174353,3,referral,Florida,tablet,5,9,3,3,1,7,9,5,5,4979,24,0
354,13,53.473680665611724,4,21,0.6317865064720354,1,referral,California,tablet,2,11,6,3,1,15,7,6,2,5029,19,0
355,15,33.03403727281602,0,16,0.535941715375837,2,ad,Texas,mobile,2,10,3,2,0,9,6,5,4,4898,37,0
356,18,55.57099217261532,6,24,0.8068633397342325,1,ad,California,mobile,2,11,6,8,3,6,11,3,3,5021,31,1
357,15,54.006622372210586,8,0,0.15978440221506818,1,ad,Texas,mobile,4,9,7,10,1,12,11,11,2,5017,35,0
358,18,48.55412344497304,4,22,0.9756878604466517,7,referral,New York,desktop,2,14,6,2,1,9,8,5,5,4961,25,1
359,17,57.492281099146034,2,29,0.0618251144633063,1,organic,Texas,desktop,2,9,5,6,3,8,11,7,4,4945,42,0
360,15,38.32370185330075,2,6,0.7944360567138989,3,organic,California,mobile,1,11,2,3,1,8,8,6,6,5047,27,0
361,13,39.93546357551962,4,18,0.2475366882683102,5,organic,Florida,tablet,5,9,6,5,1,9,9,10,5,4999,34,0
362,14,41.859306533778806,5,23,0.41975561385356575,1,referral,Florida,desktop,3,14,3,2,4,12,5,7,2,4991,23,0
363,13,37.09392243221559,5,17,0.6358047976078414,7,referral,Texas,desktop,2,3,7,2,1,11,9,11,5,4939,32,0
364,12,54.530672995772925,1,14,0.10385951546706174,5,organic,Illinois,mobile,1,11,4,1,0,13,11,8,2,5072,30,0
365,23,25.43520382856451,8,10,0.5207098616514891,3,organic,Illinois,mobile,4,9,4,1,0,11,10,6,3,4998,27,1
366,19,26.402728003388212,4,8,0.002475482562966702,1,referral,Texas,tablet,8,9,6,5,2,8,8,8,7,4975,26,0
367,11,56.632312292723626,6,16,0.5995417672884114,3,referral,California,desktop,1,15,4,6,2,10,5,10,5,4846,20,0
368,17,39.95968238663628,7,0,0.9482877385584404,3,organic,New York,tablet,3,7,2,3,1,14,9,5,5,4959,39,0
369,18,44.18630539081924,2,27,0.8443767837605375,3,organic,Florida,tablet,0,7,10,0,3,8,12,11,5,5165,30,0
370,7,30.84221837720377,7,18,0.3545470407267688,2,referral,Illinois,mobile,4,6,7,5,1,14,6,7,4,5024,32,0
371,10,34.5646736648215,2,24,0.9026368972888433,3,referral,Florida,mobile,3,8,7,5,0,12,7,5,3,4950,32,0
372,10,39.18157962533119,4,12,0.5267924371981483,1,organic,New York,tablet,4,6,6,7,0,6,7,6,5,5146,30,0
373,8,23.642052001106897,3,3,0.4091078197095642,2,organic,California,tablet,4,15,1,7,0,12,5,10,2,4933,25,0
374,17,41.90648513645121,6,29,0.8626408842474418,1,ad,Illinois,desktop,0,8,2,2,1,6,10,8,5,4937,35,0
375,14,33.202889612763165,4,12,0.6934988873108999,1,ad,Florida,desktop,2,11,3,4,0,12,9,7,3,5076,31,0
376,24,22.570120261360863,4,28,0.47441345185233885,9,referral,Illinois,desktop,3,9,3,2,3,21,11,10,7,5091,23,0
377,18,42.96167780625609,5,27,0.5009383349448838,2,organic,Illinois,mobile,4,16,8,9,2,11,9,6,4,4967,29,0
378,13,31.518749960516963,4,16,0.411350887935803,3,referral,Illinois,desktop,2,9,4,5,3,8,7,6,3,4940,28,0
379,13,32.8670280572068,2,3,0.20712617488309915,3,organic,California,tablet,3,12,9,3,1,11,4,10,5,5000,29,0
380,17,28.074587999819613,3,5,0.9244563686325585,2,ad,Texas,desktop,5,13,2,4,2,6,7,7,3,5073,31,1
381,18,47.292840865894135,7,13,0.10995238252615613,2,organic,Florida,mobile,3,8,1,6,2,13,6,13,4,5006,26,0
382,16,21.72729332381173,5,3,0.9504554205567748,1,organic,New York,mobile,4,9,8,5,0,11,9,12,8,5072,33,1
383,13,41.842546874439236,2,1,0.03015325716843731,3,organic,Texas,mobile,3,11,4,1,5,5,7,5,5,5102,34,0
384,17,23.285260284286455,1,2,0.9567444241385934,4,referral,Illinois,mobile,3,7,5,5,3,8,13,6,5,5028,28,1
385,17,42.34564124196735,5,12,0.8046029694810047,4,referral,New York,tablet,2,7,3,1,1,8,5,7,3,5099,30,1
386,23,25.407917929530093,3,18,0.079209407395339,3,referral,Illinois,desktop,2,12,4,5,2,9,8,6,6,4949,36,1
387,18,32.39877302942318,2,3,0.0006471854017617851,7,referral,Texas,mobile,3,5,5,5,3,11,9,15,2,4939,38,0
388,17,50.574655731153236,4,10,0.1772364327328002,4,organic,Texas,desktop,0,14,6,2,1,10,12,4,4,5061,40,0
389,13,37.36977708126531,3,2,0.30577824867453907,1,ad,Florida,tablet,3,3,5,1,5,8,5,13,8,4946,34,0
390,15,59.13894328963257,2,22,0.2652416187030444,3,organic,Texas,tablet,3,12,7,4,4,11,9,8,5,4997,33,0
391,13,26.70348458754192,2,5,0.3892936700105658,6,organic,Illinois,mobile,4,7,5,8,4,8,8,7,3,4892,36,0
392,14,29.27389255750392,2,16,0.9571358293111255,3,organic,Illinois,mobile,1,10,2,4,1,8,4,6,3,5060,32,0
393,11,56.555087279615485,2,13,0.9438613141058749,8,referral,New York,tablet,3,8,3,9,2,8,4,11,8,4945,24,1
394,10,26.99443571163861,1,29,0.8076268729090222,4,organic,New York,desktop,0,9,6,7,0,8,9,8,6,5026,28,0
395,19,48.96662538542181,3,8,0.7053493434549001,0,organic,Texas,desktop,3,4,3,5,2,11,6,10,3,5077,32,1
396,10,59.50338817320646,2,20,0.024811773204046483,2,organic,Texas,desktop,1,6,10,3,0,9,6,4,4,5069,28,0
397,16,39.604816093436085,4,24,0.5113710205122576,2,organic,Texas,desktop,2,7,3,8,0,9,6,9,6,5082,31,0
398,15,44.19226050523102,4,8,0.7728089423166181,2,organic,New York,tablet,3,12,4,2,1,7,11,7,7,5135,36,0
399,11,41.25472194718438,6,13,0.45306662115945084,7,organic,Texas,desktop,2,14,5,4,0,9,10,6,6,5005,29,0
400,15,50.016047695135484,3,27,0.27383021914728745,0,referral,Illinois,mobile,7,8,1,3,1,12,5,5,4,4922,36,0
401,16,58.62701254974642,5,12,0.8220347729215525,7,ad,Illinois,tablet,5,8,4,3,2,7,2,11,7,5046,22,0
402,15,19.317761694067844,2,4,0.1849124551490159,6,referral,California,tablet,4,7,4,8,1,11,8,7,7,5031,30,0
403,13,47.31046657421856,3,13,0.5733108254554014,1,referral,Texas,desktop,4,7,4,5,1,8,3,8,3,5125,35,0
404,12,32.187414987259956,3,25,0.37307500256740045,1,referral,Illinois,desktop,2,7,6,4,3,10,6,6,6,5006,23,0
405,8,50.547252259308564,3,0,0.5044419650019247,2,ad,Florida,desktop,4,10,3,2,2,4,7,7,5,4994,32,0
406,16,51.33931643039463,6,25,0.031494383197589904,4,ad,Texas,mobile,2,15,1,3,4,9,8,11,2,4875,22,1
407,9,20.708086835394823,3,13,0.581181363579429,3,organic,New York,tablet,2,8,6,4,2,8,7,9,7,5076,22,0
408,18,50.6544978906841,9,21,0.08103381666280662,3,referral,Illinois,desktop,3,6,3,2,2,9,9,11,5,5021,27,0
409,22,23.165853656564,5,6,0.11358506528935952,4,organic,Illinois,mobile,1,4,4,4,1,8,8,5,5,4903,28,0
410,11,36.67802565760922,2,15,0.33855737818437726,3,organic,New York,mobile,3,4,3,2,3,10,4,6,3,5089,32,0
411,20,50.46163424147038,5,1,0.8593898415561391,2,referral,California,desktop,2,16,8,5,0,8,8,13,7,5024,38,0
412,14,50.20506820118775,9,13,0.6382311879246944,2,organic,Texas,mobile,6,9,4,5,2,12,5,7,7,4994,17,0
413,16,27.552255937070157,2,8,0.0954927209273565,3,referral,New York,tablet,3,11,5,5,1,11,8,10,7,4963,32,0
414,22,50.9737715080488,1,13,0.34453816054297537,3,organic,Texas,tablet,4,9,4,3,2,9,9,4,3,4937,38,0
415,17,15.307498843030306,2,27,0.2387650826270138,0,referral,Texas,desktop,1,8,9,4,2,8,5,5,3,5051,37,0
416,7,26.419739061077067,2,20,0.0031998157412764794,3,organic,Florida,tablet,3,11,2,2,2,10,5,5,4,4824,29,0
417,17,25.858608742351162,2,13,0.19954314483281732,0,ad,Illinois,tablet,3,9,5,6,4,9,10,7,7,4977,24,0
418,13,45.6739995632867,3,24,0.19071772458934544,1,referral,Texas,desktop,7,8,3,4,2,12,11,9,6,4939,44,0
419,18,26.35314538948812,3,13,0.7770429407816666,6,organic,New York,desktop,3,16,7,5,0,8,7,8,4,5145,28,1
420,6,36.37172966309468,1,11,0.6611558898124276,3,organic,California,tablet,2,12,5,4,2,7,5,8,8,5060,41,0
421,16,59.05245442398998,2,5,0.5770326098886401,6,ad,Illinois,tablet,5,8,4,2,3,6,10,9,8,5076,28,0
422,12,46.98626486163094,6,17,0.39576092718238864,3,organic,California,tablet,4,9,5,6,2,13,5,9,3,4922,35,0
423,11,15.193148677259485,7,18,0.44996413092168064,3,ad,California,desktop,2,10,3,5,2,11,6,9,4,5045,33,0
424,15,20.041197556566345,5,15,0.32909533592346085,7,referral,New York,tablet,2,5,5,3,4,15,6,11,7,5014,33,1
425,7,17.18986271114096,4,20,0.5870787535685886,1,organic,Florida,desktop,1,6,7,7,3,9,6,5,5,5059,32,0
426,19,25.598507879480607,5,22,0.5338645306469131,3,organic,Florida,mobile,0,12,6,4,2,12,14,6,6,5003,27,0
427,13,35.5615582776325,5,8,0.8972075344203317,4,organic,Texas,desktop,4,10,4,3,4,11,8,9,5,5006,40,1
428,19,49.35576086307253,7,0,0.49457942588003867,3,ad,Texas,tablet,1,9,6,4,2,6,5,10,5,4944,32,1
