userid,version,monthly_bill,conversion,retention
82545,old,36,FALSE,FALSE
82655,old,13,FALSE,FALSE
82753,oneclick,3,FALSE,FALSE
82783,old,36,TRUE,TRUE
82937,old,28,FALSE,FALSE
83072,oneclick,11,TRUE,FALSE
83080,old,12,FALSE,FALSE
83103,oneclick,7,FALSE,FALSE
83140,old,14,FALSE,FALSE
83254,oneclick,3,TRUE,FALSE
83309,old,0,FALSE,FALSE
83317,old,5,FALSE,FALSE
83438,old,129,TRUE,TRUE
83732,old,95,FALSE,TRUE
83798,old,96,TRUE,FALSE
84100,oneclick,160,TRUE,FALSE
84191,oneclick,0,FALSE,FALSE
84208,old,17,FALSE,FALSE
84406,old,24,TRUE,FALSE
84816,old,11,TRUE,FALSE
84929,old,6,FALSE,FALSE
84961,old,26,FALSE,FALSE
85007,old,110,TRUE,TRUE
85277,oneclick,61,TRUE,TRUE
85560,oneclick,5,FALSE,FALSE
85601,oneclick,15,FALSE,FALSE
85805,old,3,FALSE,FALSE
86342,oneclick,12,FALSE,FALSE
86781,old,1,FALSE,FALSE
86821,old,65,TRUE,FALSE
87098,old,2,FALSE,FALSE
87220,old,18,FALSE,FALSE
87258,old,275,TRUE,TRUE
87276,oneclick,19,FALSE,TRUE
87410,oneclick,26,FALSE,FALSE
87419,oneclick,46,FALSE,FALSE
87509,old,3,FALSE,FALSE
87542,oneclick,40,TRUE,FALSE
87640,old,13,FALSE,FALSE
87649,old,8,FALSE,FALSE
87671,old,2,FALSE,FALSE
87697,old,3,FALSE,FALSE
87728,old,4,FALSE,FALSE
87827,oneclick,37,TRUE,FALSE
88235,old,11,FALSE,FALSE
88282,oneclick,22,TRUE,FALSE
88361,old,55,FALSE,TRUE
88392,oneclick,20,TRUE,FALSE
88497,oneclick,197,TRUE,TRUE
88521,old,44,FALSE,FALSE
88907,oneclick,133,TRUE,FALSE
89272,old,0,FALSE,FALSE
89605,old,2,FALSE,FALSE
89618,oneclick,21,FALSE,FALSE
90120,oneclick,2,FALSE,FALSE
90233,oneclick,5,FALSE,FALSE
90335,old,2,FALSE,FALSE
90481,old,14,FALSE,FALSE
90566,oneclick,0,FALSE,FALSE
90640,oneclick,44,FALSE,TRUE
90744,oneclick,14,FALSE,FALSE
90755,oneclick,76,TRUE,FALSE
90892,oneclick,52,TRUE,FALSE
90916,old,88,TRUE,TRUE
90979,oneclick,36,TRUE,FALSE
90992,old,66,TRUE,FALSE
91010,old,70,FALSE,FALSE
91027,oneclick,2,FALSE,FALSE
91045,old,44,FALSE,FALSE
92061,old,98,TRUE,FALSE
92161,oneclick,18,FALSE,FALSE
92162,oneclick,9,FALSE,FALSE
92168,old,6,FALSE,FALSE
92286,oneclick,3,TRUE,FALSE
92463,old,2,FALSE,FALSE
92638,old,54,FALSE,FALSE
92789,old,4,FALSE,FALSE
92914,old,13,FALSE,TRUE
93014,oneclick,0,FALSE,FALSE
93131,old,8,FALSE,FALSE
93166,oneclick,10,TRUE,FALSE
93241,oneclick,18,FALSE,FALSE
93289,old,0,FALSE,FALSE
93646,oneclick,33,FALSE,FALSE
93914,old,9,FALSE,FALSE
93957,oneclick,6,FALSE,TRUE
93997,oneclick,2,FALSE,FALSE
94159,oneclick,79,TRUE,TRUE
94282,old,9,FALSE,FALSE
94407,oneclick,1,FALSE,FALSE
94455,old,35,TRUE,TRUE
94639,oneclick,4,FALSE,FALSE
94768,oneclick,9,FALSE,FALSE
94904,oneclick,43,TRUE,FALSE
95033,oneclick,42,TRUE,FALSE
95357,old,6,TRUE,TRUE
95371,oneclick,282,TRUE,TRUE
95530,oneclick,11,FALSE,FALSE
95696,old,42,FALSE,TRUE
95946,oneclick,16,FALSE,FALSE
96038,old,132,FALSE,TRUE
96058,oneclick,49,TRUE,TRUE
96076,oneclick,95,TRUE,TRUE
96123,old,3,FALSE,FALSE
96471,oneclick,183,TRUE,FALSE
96535,old,24,FALSE,FALSE
96561,old,112,TRUE,TRUE
96675,oneclick,70,TRUE,TRUE
96744,oneclick,332,TRUE,TRUE
96745,old,100,TRUE,TRUE
97019,oneclick,3,FALSE,FALSE
97308,oneclick,798,TRUE,TRUE
97461,old,4,FALSE,FALSE
97741,oneclick,0,FALSE,FALSE
97754,oneclick,27,TRUE,FALSE
97777,old,41,TRUE,FALSE
97849,oneclick,81,TRUE,TRUE
97873,old,49,TRUE,FALSE
97971,oneclick,142,TRUE,TRUE
98151,oneclick,31,FALSE,FALSE
98229,oneclick,5,TRUE,FALSE
98354,old,35,FALSE,FALSE
98592,old,4,FALSE,FALSE
98833,oneclick,3,FALSE,FALSE
98955,oneclick,16,FALSE,FALSE
99178,oneclick,12,FALSE,FALSE
99252,old,48,TRUE,FALSE
99264,oneclick,8,TRUE,FALSE
99307,old,6,TRUE,FALSE
99411,old,13,FALSE,FALSE
99583,old,35,TRUE,FALSE
99630,oneclick,4,FALSE,FALSE
99631,old,9,TRUE,FALSE
99806,oneclick,7,TRUE,FALSE
99912,old,27,TRUE,FALSE
99928,old,83,TRUE,FALSE
99944,old,3,FALSE,FALSE
99976,oneclick,3,FALSE,FALSE
100026,old,3,FALSE,FALSE
100084,oneclick,143,FALSE,TRUE
100151,old,39,TRUE,TRUE
100214,old,114,TRUE,TRUE
100367,oneclick,71,TRUE,FALSE
100511,oneclick,13,FALSE,FALSE
100556,old,63,TRUE,TRUE
100585,oneclick,75,TRUE,FALSE
100807,oneclick,27,TRUE,FALSE
100899,old,15,FALSE,FALSE
100933,oneclick,8,FALSE,FALSE
101024,old,17,TRUE,FALSE
101041,oneclick,95,TRUE,FALSE
101248,old,6,FALSE,FALSE
101591,oneclick,186,TRUE,TRUE
101601,oneclick,50,TRUE,FALSE
101664,oneclick,129,TRUE,FALSE
101675,old,1,FALSE,FALSE
101697,old,4,TRUE,FALSE
101864,old,30,FALSE,FALSE
101880,oneclick,1,FALSE,FALSE
101884,old,3,FALSE,FALSE
101915,oneclick,164,TRUE,TRUE
101953,old,1,TRUE,FALSE
101961,old,9,FALSE,FALSE
102182,old,6,FALSE,FALSE
102302,old,78,FALSE,TRUE
102540,oneclick,249,TRUE,TRUE
102573,old,34,FALSE,FALSE
102598,oneclick,29,TRUE,FALSE
102742,old,18,TRUE,FALSE
102748,old,4,FALSE,FALSE
102753,oneclick,14,FALSE,FALSE
102931,oneclick,2,FALSE,FALSE
102977,oneclick,8,FALSE,TRUE
103095,old,47,TRUE,FALSE
103308,old,3,FALSE,FALSE
103414,oneclick,345,TRUE,FALSE
103463,old,1,FALSE,FALSE
103498,oneclick,50,TRUE,TRUE
103555,oneclick,13,FALSE,FALSE
103557,old,57,TRUE,FALSE
103625,oneclick,7,FALSE,FALSE
103714,oneclick,13,TRUE,FALSE
103804,oneclick,27,FALSE,FALSE
104157,old,59,TRUE,FALSE
104158,old,16,TRUE,TRUE
104211,oneclick,51,FALSE,FALSE
104553,oneclick,4,FALSE,FALSE
104563,old,7,FALSE,FALSE
104577,oneclick,546,TRUE,TRUE
104592,old,45,FALSE,FALSE
104686,oneclick,28,TRUE,FALSE
104694,oneclick,82,FALSE,TRUE
104796,oneclick,394,TRUE,TRUE
104800,oneclick,5,FALSE,FALSE
104899,old,227,TRUE,TRUE
104999,old,258,FALSE,TRUE
105277,oneclick,56,TRUE,FALSE
105342,old,0,FALSE,FALSE
105632,old,52,FALSE,FALSE
105700,oneclick,8,FALSE,FALSE
105948,oneclick,0,FALSE,FALSE
106093,oneclick,5,FALSE,FALSE
106422,old,8,FALSE,FALSE
106423,oneclick,1,FALSE,FALSE
106447,oneclick,19,TRUE,FALSE
106487,oneclick,11,FALSE,FALSE
106523,old,6,FALSE,FALSE
106600,oneclick,375,TRUE,TRUE
106828,oneclick,9,FALSE,FALSE
106895,oneclick,4,FALSE,FALSE
107040,old,57,TRUE,FALSE
107169,old,2,FALSE,FALSE
107563,oneclick,39,FALSE,FALSE
107617,oneclick,8,FALSE,FALSE
107662,oneclick,1,FALSE,FALSE
107670,oneclick,7,FALSE,FALSE
107936,old,2,FALSE,FALSE
107981,oneclick,51,TRUE,FALSE
108052,old,4,FALSE,FALSE
108068,oneclick,0,FALSE,FALSE
108134,oneclick,54,FALSE,TRUE
108287,oneclick,10,FALSE,FALSE
108303,old,11,FALSE,FALSE
108320,old,3,FALSE,FALSE
108454,oneclick,35,FALSE,TRUE
108535,old,39,FALSE,FALSE
108608,oneclick,7,FALSE,FALSE
108668,old,19,TRUE,FALSE
108753,old,3,TRUE,FALSE
109109,oneclick,7,FALSE,FALSE
109111,old,6,TRUE,FALSE
109151,old,109,TRUE,FALSE
109158,old,106,TRUE,FALSE
109300,old,0,FALSE,FALSE
109366,old,158,TRUE,TRUE
109431,oneclick,60,TRUE,FALSE
109458,old,0,FALSE,FALSE
109556,oneclick,13,TRUE,FALSE
109578,oneclick,35,FALSE,FALSE
109745,old,7,FALSE,FALSE
109757,oneclick,29,TRUE,TRUE
109796,old,0,FALSE,FALSE
109838,oneclick,9,FALSE,FALSE
109991,oneclick,519,TRUE,TRUE
110004,oneclick,73,TRUE,FALSE
110329,old,2,FALSE,FALSE
110479,oneclick,0,FALSE,TRUE
110528,oneclick,5,FALSE,FALSE
110634,oneclick,10,FALSE,FALSE
110750,old,10,FALSE,FALSE
111162,oneclick,5,TRUE,FALSE
111196,old,52,TRUE,FALSE
111362,old,56,TRUE,FALSE
111382,old,42,TRUE,TRUE
111496,oneclick,26,FALSE,FALSE
111540,old,19,FALSE,FALSE
111949,oneclick,20,TRUE,FALSE
111961,old,34,FALSE,FALSE
111981,old,1,FALSE,FALSE
112127,oneclick,7,TRUE,FALSE
112216,old,77,FALSE,FALSE
112251,oneclick,9,FALSE,FALSE
112355,old,0,FALSE,FALSE
112365,old,41,TRUE,FALSE
112375,oneclick,26,TRUE,FALSE
112718,oneclick,553,TRUE,TRUE
113086,old,11,FALSE,FALSE
113087,old,260,TRUE,TRUE
113325,oneclick,86,TRUE,TRUE
113378,old,47,FALSE,TRUE
113462,oneclick,175,TRUE,FALSE
113497,oneclick,28,TRUE,FALSE
113563,oneclick,11,FALSE,FALSE
113607,oneclick,25,FALSE,FALSE
113621,old,44,TRUE,TRUE
113666,oneclick,81,TRUE,TRUE
113725,old,47,TRUE,FALSE
113800,oneclick,37,TRUE,FALSE
113888,oneclick,11,TRUE,FALSE
114118,oneclick,3,FALSE,FALSE
114278,oneclick,2,FALSE,FALSE
114320,oneclick,26,TRUE,FALSE
114360,old,2,FALSE,FALSE
114521,oneclick,0,FALSE,FALSE
114532,oneclick,8,FALSE,FALSE
114626,old,11,TRUE,FALSE
114859,oneclick,23,FALSE,FALSE
114985,old,3,TRUE,FALSE
115234,oneclick,123,FALSE,TRUE
115235,oneclick,2,FALSE,FALSE
115498,old,104,TRUE,FALSE
115774,old,28,TRUE,FALSE
115813,old,1,FALSE,FALSE
115854,old,21,TRUE,FALSE
115980,old,3,FALSE,FALSE
116002,oneclick,281,TRUE,TRUE
116099,old,19,TRUE,FALSE
116198,oneclick,20,FALSE,FALSE
116247,oneclick,240,FALSE,TRUE
116336,oneclick,2,FALSE,FALSE
116382,old,69,TRUE,TRUE
116423,oneclick,33,FALSE,FALSE
116430,oneclick,15,FALSE,FALSE
116439,old,14,TRUE,FALSE
116590,oneclick,45,TRUE,FALSE
116653,old,17,FALSE,FALSE
116793,old,275,TRUE,TRUE
116828,oneclick,11,TRUE,FALSE
117026,oneclick,317,TRUE,FALSE
117186,old,2,FALSE,FALSE
117195,old,1,FALSE,FALSE
117242,oneclick,90,TRUE,FALSE
117481,oneclick,15,TRUE,FALSE
117700,old,90,TRUE,FALSE
117728,old,14,FALSE,FALSE
117763,old,6,FALSE,FALSE
117868,oneclick,190,TRUE,FALSE
117918,old,11,TRUE,FALSE
117992,oneclick,142,TRUE,TRUE
118091,old,8,FALSE,FALSE
118189,oneclick,50,FALSE,FALSE
118204,oneclick,3,FALSE,FALSE
118555,old,6,FALSE,FALSE
118654,old,192,FALSE,TRUE
118690,oneclick,8,FALSE,FALSE
118773,old,0,FALSE,FALSE
119142,oneclick,28,FALSE,FALSE
119209,old,343,FALSE,TRUE
119231,oneclick,6,TRUE,FALSE
119331,oneclick,10,FALSE,TRUE
119464,oneclick,2,TRUE,FALSE
119507,oneclick,3,FALSE,FALSE
119591,old,11,FALSE,FALSE
119742,oneclick,191,TRUE,TRUE
119784,oneclick,2,FALSE,FALSE
120131,old,3,FALSE,FALSE
120587,oneclick,45,FALSE,FALSE
120662,old,8,TRUE,TRUE
120664,old,20,TRUE,FALSE
120771,oneclick,16,FALSE,FALSE
120978,oneclick,18,FALSE,FALSE
121148,old,52,FALSE,FALSE
121179,oneclick,3,FALSE,FALSE
121303,oneclick,1374,TRUE,TRUE
121409,oneclick,2,FALSE,FALSE
121431,old,3,FALSE,FALSE
121476,oneclick,4,FALSE,FALSE
121571,oneclick,8,FALSE,FALSE
121738,old,19,FALSE,FALSE
122133,oneclick,3,TRUE,FALSE
122211,oneclick,4,FALSE,FALSE
122299,old,65,FALSE,FALSE
122334,oneclick,1,FALSE,FALSE
122533,oneclick,199,TRUE,TRUE
122635,oneclick,24,TRUE,FALSE
122690,old,3,FALSE,FALSE
122817,old,74,TRUE,FALSE
122975,oneclick,197,TRUE,TRUE
122981,oneclick,40,FALSE,FALSE
123038,old,9,FALSE,FALSE
123083,old,29,FALSE,FALSE
123121,old,66,TRUE,FALSE
123318,old,48,TRUE,FALSE
123406,old,14,FALSE,FALSE
123522,old,15,FALSE,FALSE
123638,oneclick,50,TRUE,FALSE
123904,oneclick,2,FALSE,FALSE
123937,old,39,TRUE,FALSE
124004,oneclick,16,FALSE,FALSE
124022,oneclick,6,TRUE,FALSE
124379,old,124,FALSE,TRUE
124432,old,0,FALSE,FALSE
124568,old,4,FALSE,FALSE
124702,oneclick,93,TRUE,TRUE
124729,oneclick,41,TRUE,FALSE
124759,oneclick,2,FALSE,FALSE
124945,oneclick,16,TRUE,FALSE
125019,oneclick,8,FALSE,FALSE
125035,old,4,FALSE,FALSE
125058,oneclick,38,TRUE,FALSE
125379,oneclick,91,TRUE,TRUE
125416,oneclick,19,FALSE,FALSE
125523,oneclick,344,TRUE,TRUE
125735,old,73,FALSE,FALSE
125749,old,11,FALSE,FALSE
125752,oneclick,2,TRUE,FALSE
125925,oneclick,51,TRUE,FALSE
125951,oneclick,1,FALSE,FALSE
125996,old,33,TRUE,TRUE
126043,old,142,TRUE,FALSE
126289,oneclick,44,TRUE,FALSE
126418,old,44,TRUE,FALSE
126645,oneclick,222,TRUE,TRUE
126812,oneclick,11,FALSE,FALSE
126972,old,14,FALSE,FALSE
127003,old,6,FALSE,FALSE
127428,oneclick,12,TRUE,FALSE
127467,old,15,TRUE,FALSE
127487,oneclick,200,TRUE,TRUE
127596,old,6,TRUE,FALSE
127794,oneclick,35,FALSE,FALSE
127814,oneclick,3,FALSE,FALSE
127839,oneclick,5,FALSE,TRUE
127893,oneclick,13,FALSE,FALSE
128079,oneclick,17,TRUE,FALSE
128334,oneclick,3,FALSE,FALSE
128346,oneclick,43,TRUE,FALSE
128355,old,4,TRUE,FALSE
128450,old,2,FALSE,FALSE
128547,old,64,FALSE,FALSE
128817,oneclick,399,FALSE,TRUE
128956,oneclick,60,TRUE,FALSE
128989,old,216,TRUE,FALSE
129110,old,42,TRUE,FALSE
129131,old,18,TRUE,FALSE
129156,old,15,FALSE,FALSE
129203,old,1,FALSE,FALSE
129208,oneclick,14,FALSE,FALSE
129260,oneclick,129,FALSE,TRUE
129284,old,2,FALSE,FALSE
129335,old,2,FALSE,FALSE
129391,oneclick,26,FALSE,FALSE
129682,oneclick,12,TRUE,FALSE
129826,old,13,FALSE,FALSE
130176,old,17,TRUE,FALSE
130250,old,13,TRUE,FALSE
130260,oneclick,7,FALSE,FALSE
130271,oneclick,23,TRUE,FALSE
130391,oneclick,33,FALSE,FALSE
130412,oneclick,38,FALSE,FALSE
130417,old,36,TRUE,TRUE
130572,old,55,TRUE,FALSE
130879,oneclick,159,TRUE,TRUE
131233,oneclick,11,FALSE,FALSE
131261,oneclick,4,FALSE,FALSE
131314,oneclick,2,FALSE,FALSE
131358,old,69,TRUE,TRUE
131740,oneclick,74,TRUE,FALSE
132154,oneclick,4,FALSE,FALSE
132240,oneclick,4,FALSE,FALSE
132330,oneclick,113,TRUE,FALSE
132503,oneclick,1,FALSE,FALSE
132756,old,5,FALSE,FALSE
132794,old,0,FALSE,FALSE
132919,old,36,TRUE,FALSE
132928,old,139,TRUE,TRUE
132961,old,79,TRUE,FALSE
133088,oneclick,50,TRUE,FALSE
133102,old,11,FALSE,FALSE
133577,oneclick,331,TRUE,TRUE
133783,oneclick,12,FALSE,FALSE
133854,old,29,TRUE,FALSE
133961,old,26,FALSE,FALSE
134380,old,117,TRUE,FALSE
134381,old,7,TRUE,FALSE
134386,old,23,FALSE,FALSE
134428,old,26,FALSE,FALSE
134595,old,2,FALSE,FALSE
134621,old,40,TRUE,FALSE
134692,oneclick,15,FALSE,FALSE
134763,old,32,TRUE,FALSE
134875,old,10,TRUE,FALSE
134885,oneclick,432,TRUE,TRUE
134891,old,2,FALSE,FALSE
134914,oneclick,8,TRUE,FALSE
135084,old,16,TRUE,FALSE
135220,old,148,TRUE,TRUE
135232,oneclick,2,FALSE,FALSE
135315,oneclick,2,FALSE,FALSE
135435,old,1,FALSE,FALSE
135479,oneclick,4,FALSE,FALSE
135584,oneclick,4,FALSE,TRUE
135693,oneclick,149,TRUE,TRUE
135739,oneclick,13,FALSE,FALSE
135910,old,5,FALSE,FALSE
135919,oneclick,21,FALSE,TRUE
135978,oneclick,80,FALSE,TRUE
136109,old,1,FALSE,FALSE
136363,old,0,FALSE,FALSE
136453,oneclick,12,FALSE,FALSE
136496,old,1,FALSE,FALSE
136506,oneclick,9,FALSE,FALSE
136638,oneclick,15,FALSE,FALSE
136647,oneclick,13,FALSE,FALSE
136724,old,9,TRUE,FALSE
136945,oneclick,12,TRUE,FALSE
137089,old,2,FALSE,FALSE
137158,oneclick,7,FALSE,FALSE
137177,oneclick,45,FALSE,FALSE
137354,oneclick,18,FALSE,FALSE
137380,old,43,TRUE,TRUE
137445,old,284,TRUE,TRUE
137520,oneclick,9,TRUE,FALSE
137546,old,5,FALSE,FALSE
137570,oneclick,181,TRUE,TRUE
137586,old,21,TRUE,FALSE
137752,old,27,FALSE,FALSE
137865,oneclick,39,TRUE,FALSE
137911,old,19,TRUE,TRUE
138070,old,32,TRUE,FALSE
138234,oneclick,75,TRUE,TRUE
138257,old,0,FALSE,FALSE
138315,oneclick,10,FALSE,FALSE
138392,old,34,TRUE,FALSE
138521,oneclick,4,TRUE,FALSE
138561,oneclick,22,FALSE,FALSE
138622,old,16,TRUE,FALSE
138886,oneclick,59,TRUE,TRUE
138891,oneclick,231,TRUE,TRUE
138918,oneclick,2,FALSE,FALSE
139072,old,681,FALSE,TRUE
139081,old,8,FALSE,FALSE
139206,old,0,FALSE,FALSE
139211,old,3,FALSE,FALSE
139264,oneclick,311,TRUE,TRUE
139309,old,6,FALSE,FALSE
139581,old,103,TRUE,TRUE
139772,oneclick,80,FALSE,TRUE
139856,old,2,FALSE,FALSE
140041,oneclick,70,TRUE,TRUE
140102,old,10,FALSE,FALSE
140335,old,3,FALSE,FALSE
140468,oneclick,27,TRUE,FALSE
140695,old,2,FALSE,FALSE
140734,oneclick,51,FALSE,TRUE
140907,oneclick,81,TRUE,FALSE
141059,old,28,FALSE,FALSE
141146,old,13,FALSE,FALSE
141163,oneclick,44,TRUE,FALSE
141256,old,10,FALSE,FALSE
141275,oneclick,12,TRUE,FALSE
141449,old,124,FALSE,TRUE
141509,oneclick,1,FALSE,FALSE
141613,oneclick,23,FALSE,FALSE
141698,old,36,FALSE,FALSE
141837,oneclick,6,FALSE,FALSE
141928,old,2,FALSE,FALSE
141967,old,3,TRUE,FALSE
142162,old,11,FALSE,FALSE
142359,old,66,TRUE,TRUE
142413,old,35,TRUE,FALSE
142456,old,9,TRUE,FALSE
142665,old,28,TRUE,FALSE
142718,oneclick,29,TRUE,FALSE
142942,old,1,FALSE,FALSE
142964,oneclick,3,FALSE,FALSE
142985,old,57,TRUE,TRUE
143079,old,24,FALSE,FALSE
143115,old,13,TRUE,TRUE
143123,old,4,TRUE,FALSE
143284,oneclick,8,FALSE,FALSE
143386,oneclick,1,FALSE,FALSE
143514,oneclick,15,TRUE,FALSE
143691,oneclick,10,FALSE,FALSE
143939,old,57,TRUE,FALSE
143962,old,4,FALSE,FALSE
144087,oneclick,1,FALSE,FALSE
144110,old,0,FALSE,FALSE
144120,oneclick,52,TRUE,FALSE
144252,oneclick,1,FALSE,FALSE
144287,oneclick,18,TRUE,FALSE
144430,oneclick,3,FALSE,FALSE
144470,old,7,FALSE,FALSE
144493,old,29,FALSE,FALSE
144553,oneclick,9,FALSE,FALSE
144571,old,87,TRUE,TRUE
144664,oneclick,45,TRUE,FALSE
144692,oneclick,6,FALSE,FALSE
144935,oneclick,5,FALSE,FALSE
145093,old,25,TRUE,FALSE
145225,old,75,TRUE,TRUE
145307,old,22,TRUE,TRUE
145401,oneclick,3,FALSE,FALSE
145539,old,1,FALSE,FALSE
145578,oneclick,7,FALSE,FALSE
145763,old,30,FALSE,TRUE
145852,oneclick,186,TRUE,TRUE
145917,old,3,FALSE,FALSE
145938,oneclick,53,TRUE,FALSE
146150,oneclick,3,TRUE,FALSE
146164,old,3,FALSE,FALSE
146269,old,29,FALSE,FALSE
146394,oneclick,2,TRUE,FALSE
146502,oneclick,15,TRUE,FALSE
146715,old,134,TRUE,TRUE
146772,oneclick,2,FALSE,FALSE
146836,oneclick,16,FALSE,FALSE
146898,oneclick,347,TRUE,TRUE
146937,old,29,FALSE,FALSE
146981,old,12,FALSE,FALSE
147246,old,95,TRUE,FALSE
147292,old,76,FALSE,TRUE
147334,old,22,TRUE,TRUE
147450,old,6,FALSE,FALSE
147507,old,7,FALSE,FALSE
147572,old,18,TRUE,TRUE
147639,oneclick,11,FALSE,FALSE
147685,old,71,TRUE,FALSE
147826,oneclick,8,FALSE,FALSE
147830,old,12,TRUE,TRUE
147836,oneclick,22,FALSE,FALSE
148012,oneclick,6,FALSE,FALSE
148083,old,0,FALSE,FALSE
148166,oneclick,211,TRUE,FALSE
148248,old,3,FALSE,FALSE
148254,oneclick,10,FALSE,FALSE
148358,oneclick,137,FALSE,TRUE
148453,old,0,FALSE,FALSE
148488,old,1,FALSE,FALSE
148574,old,1,FALSE,FALSE
148772,old,30,TRUE,FALSE
148811,old,49,FALSE,FALSE
148974,old,50,TRUE,FALSE
149244,oneclick,0,FALSE,FALSE
149272,old,42,FALSE,TRUE
149329,oneclick,4,FALSE,FALSE
149473,oneclick,14,FALSE,FALSE
149574,oneclick,60,TRUE,FALSE
149626,old,5,FALSE,FALSE
149641,oneclick,3,FALSE,FALSE
149721,old,30,TRUE,FALSE
149805,old,35,TRUE,TRUE
149859,old,3,FALSE,FALSE
149896,old,116,TRUE,TRUE
150039,oneclick,503,TRUE,FALSE
150056,old,70,FALSE,FALSE
150076,old,45,TRUE,TRUE
150102,old,74,TRUE,FALSE
150178,old,60,FALSE,TRUE
150398,old,169,TRUE,TRUE
150529,oneclick,6,FALSE,FALSE
150547,old,42,FALSE,FALSE
150648,oneclick,35,FALSE,TRUE
150818,old,43,TRUE,FALSE
150860,old,11,FALSE,FALSE
150861,old,185,TRUE,FALSE
150936,old,2,FALSE,FALSE
151171,old,21,FALSE,FALSE
151188,old,10,FALSE,FALSE
151255,old,15,TRUE,FALSE
151297,old,34,TRUE,FALSE
151354,oneclick,27,TRUE,FALSE
151367,oneclick,222,TRUE,TRUE
151387,old,0,FALSE,FALSE
151428,oneclick,0,FALSE,FALSE
151543,old,20,TRUE,FALSE
151588,old,32,TRUE,TRUE
151823,oneclick,13,FALSE,FALSE
151846,oneclick,20,TRUE,FALSE
152136,oneclick,3,FALSE,FALSE
152233,old,11,FALSE,FALSE
152269,old,12,FALSE,FALSE
152371,oneclick,25,FALSE,FALSE
152596,oneclick,31,TRUE,FALSE
152747,oneclick,0,FALSE,FALSE
152824,old,62,TRUE,FALSE
153206,old,12,FALSE,FALSE
153448,oneclick,3,FALSE,FALSE
153509,old,3,FALSE,FALSE
153715,old,7,FALSE,FALSE
153746,old,3,FALSE,FALSE
153879,old,3,FALSE,FALSE
153921,oneclick,22,FALSE,FALSE
154098,old,118,TRUE,FALSE
154141,old,24,TRUE,FALSE
154165,old,4,FALSE,FALSE
154254,oneclick,19,TRUE,FALSE
154280,old,16,FALSE,FALSE
154381,old,18,TRUE,FALSE
154392,oneclick,28,TRUE,FALSE
154490,old,117,TRUE,TRUE
154535,oneclick,7,TRUE,FALSE
154658,old,37,TRUE,FALSE
154666,old,20,TRUE,FALSE
154849,oneclick,1,FALSE,FALSE
154995,old,4,FALSE,FALSE
155074,oneclick,9,TRUE,FALSE
155505,oneclick,23,TRUE,FALSE
155627,oneclick,1,FALSE,FALSE
155665,old,87,TRUE,FALSE
155726,old,103,TRUE,TRUE
155827,old,29,FALSE,FALSE
155888,oneclick,5,FALSE,FALSE
155941,old,28,FALSE,FALSE
155958,old,25,TRUE,FALSE
156189,oneclick,16,FALSE,FALSE
156220,oneclick,212,TRUE,TRUE
156370,oneclick,12,FALSE,TRUE
156403,old,31,TRUE,FALSE
156485,oneclick,5,TRUE,FALSE
156697,oneclick,762,TRUE,TRUE
156750,oneclick,12,FALSE,FALSE
156852,oneclick,23,TRUE,FALSE
156990,old,49,FALSE,TRUE
157002,old,16,FALSE,FALSE
157010,oneclick,10,FALSE,FALSE
157098,old,3,FALSE,FALSE
157124,oneclick,3,FALSE,FALSE
157149,old,1,FALSE,FALSE
157151,oneclick,1,FALSE,FALSE
157168,old,32,TRUE,FALSE
157385,old,3,FALSE,FALSE
157553,oneclick,24,TRUE,TRUE
157584,oneclick,62,TRUE,FALSE
157624,old,16,TRUE,FALSE
157879,old,313,TRUE,TRUE
157929,old,21,FALSE,FALSE
158094,oneclick,42,TRUE,FALSE
158279,oneclick,2,FALSE,FALSE
158375,old,16,TRUE,FALSE
158459,old,57,TRUE,TRUE
158501,old,8,FALSE,FALSE
158595,old,33,TRUE,FALSE
158623,old,1,FALSE,FALSE
158679,oneclick,43,TRUE,FALSE
158710,oneclick,0,FALSE,FALSE
158820,old,294,TRUE,FALSE
159013,oneclick,4,FALSE,FALSE
159030,oneclick,0,FALSE,FALSE
159050,oneclick,16,TRUE,FALSE
159068,oneclick,37,FALSE,FALSE
159201,oneclick,5,FALSE,FALSE
159273,oneclick,2,FALSE,FALSE
159335,old,17,TRUE,FALSE
159569,old,41,TRUE,FALSE
159606,old,3,FALSE,FALSE
159637,oneclick,2,FALSE,FALSE
159790,oneclick,6,FALSE,FALSE
159811,oneclick,12,FALSE,FALSE
159871,old,141,TRUE,FALSE
159887,oneclick,15,FALSE,FALSE
159961,old,5,FALSE,FALSE
160149,oneclick,3,FALSE,FALSE
160152,oneclick,44,FALSE,FALSE
160169,oneclick,4,FALSE,FALSE
160191,oneclick,58,TRUE,FALSE
160268,oneclick,384,TRUE,TRUE
160315,oneclick,41,TRUE,FALSE
160475,old,0,FALSE,FALSE
160706,oneclick,32,TRUE,FALSE
160982,old,21,TRUE,FALSE
161056,old,4,FALSE,FALSE
161358,old,12,TRUE,FALSE
161890,old,2,FALSE,FALSE
161945,old,9,TRUE,FALSE
161999,oneclick,8,FALSE,TRUE
162054,oneclick,16,FALSE,FALSE
162085,oneclick,253,TRUE,TRUE
162166,oneclick,9,TRUE,FALSE
162205,oneclick,35,TRUE,TRUE
162303,oneclick,2,FALSE,FALSE
162399,old,13,FALSE,FALSE
162493,oneclick,0,FALSE,FALSE
162877,oneclick,14,FALSE,FALSE
163067,old,32,TRUE,FALSE
